placeID,latitude,longitude,the_geom_meter,name,city,state,alcohol,smoking_area,accessibility,price,franchise,rating_mean,food_rating_mean,service_rating_mean,ratings_count,cuisines_options,payment_options,userID,rating,food_rating,service_rating,parking,popular,good_restaurant
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1120,1,2,2,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1036,2,2,2,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1084,2,2,2,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1016,2,2,2,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1099,1,1,1,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1054,2,1,2,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1001,1,1,1,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1135,0,0,0,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1062,0,0,0,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1033,2,1,2,1,1,1
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,San Luis Potosí,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.4615384615384615,1.3076923076923077,1.3076923076923077,13,1.0,4.0,U1086,2,2,2,1,1,1
132847,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,1,1,1.1666666666666667,1.3333333333333333,0.6666666666666666,6,1.0,1.0,U1120,2,2,2,0,0,0
132847,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,1,1,1.1666666666666667,1.3333333333333333,0.6666666666666666,6,1.0,1.0,U1037,1,1,1,0,0,0
132847,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,1,1,1.1666666666666667,1.3333333333333333,0.6666666666666666,6,1.0,1.0,U1069,0,2,0,0,0,0
132847,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,1,1,1.1666666666666667,1.3333333333333333,0.6666666666666666,6,1.0,1.0,U1111,0,0,0,0,0,0
132847,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,1,1,1.1666666666666667,1.3333333333333333,0.6666666666666666,6,1.0,1.0,U1025,2,1,1,0,0,0
132847,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,1,1,1.1666666666666667,1.3333333333333333,0.6666666666666666,6,1.0,1.0,U1102,2,2,0,0,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1088,2,2,2,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1126,1,2,1,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1124,1,1,1,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1094,0,0,0,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1105,0,0,0,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1115,0,0,1,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1037,2,1,1,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1008,1,1,1,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1015,1,1,1,1,0,0
135054,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.0,0.9,1.0,10,1.0,3.0,U1131,2,1,2,1,0,0
134975,18.940828,-99.215426,0101000020957F000076F426DC856C5AC1CB520721F84E4A41,Rincon del Bife,Desconocida,Desconocido,Full_Bar,section,completely,3,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,3,1.0,4.0,U1127,2,2,2,1,0,1
134975,18.940828,-99.215426,0101000020957F000076F426DC856C5AC1CB520721F84E4A41,Rincon del Bife,Desconocida,Desconocido,Full_Bar,section,completely,3,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,3,1.0,4.0,U1017,2,1,1,1,0,1
134975,18.940828,-99.215426,0101000020957F000076F426DC856C5AC1CB520721F84E4A41,Rincon del Bife,Desconocida,Desconocido,Full_Bar,section,completely,3,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,3,1.0,4.0,U1133,1,1,1,1,0,1
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1053,2,2,0,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1114,0,0,0,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1062,0,0,0,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1122,2,2,2,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1128,0,0,0,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1058,2,1,1,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1097,2,2,2,1,0,0
135053,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,section,no_accessibility,3,1,1.125,1.0,0.75,8,3.0,4.0,U1010,1,1,1,1,0,0
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1014,2,2,2,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1056,0,0,0,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1124,0,1,0,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1125,2,1,1,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1075,2,2,2,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1005,1,2,1,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1085,2,2,2,1,0,1
135050,22.174887,-100.970825,0101000020957F0000FD78FFF7AD4458C1896A33F029A04B41,Restaurante la Estrella de Dima,Soledad,San Luis Potosí,Wine-Beer,none,no_accessibility,3,1,1.25,1.25,1.0,8,1.0,4.0,U1058,1,0,0,1,0,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1055,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1053,2,1,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1018,1,1,1,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1022,0,0,0,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1116,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1132,1,1,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1036,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1071,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1104,2,1,1,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1007,1,1,1,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1054,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1001,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1092,2,1,1,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1090,2,2,2,0,1,1
135025,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.6666666666666667,1.4666666666666666,1.6,15,1.0,4.0,U1096,2,2,2,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1081,1,1,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1116,1,2,2,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1024,1,1,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1071,2,2,2,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1084,2,2,2,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1104,2,1,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1106,2,2,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1122,2,1,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1033,2,1,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1057,1,0,1,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1059,2,2,2,0,1,1
135030,22.147879999999997,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,2,1,1.5833333333333333,1.3333333333333333,1.4166666666666667,12,2.0,1.0,U1006,1,1,2,0,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1064,1,1,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1088,1,2,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1014,1,0,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1126,2,2,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1124,1,1,1,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1018,1,1,0,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1022,2,2,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1094,0,1,0,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1105,0,0,0,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1007,1,1,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1075,2,1,1,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1115,2,2,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1005,1,2,1,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1120,2,2,2,1,1,1
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,San Luis Potosí,San Luis Potosí,Wine-Beer,section,no_accessibility,2,1,1.2666666666666666,1.3333333333333333,1.3333333333333333,15,1.0,4.0,U1113,2,2,1,1,1,1
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1134,1,1,2,0,1,0
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1036,2,2,2,0,1,0
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1113,1,2,1,0,1,0
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1106,2,2,2,0,1,0
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1009,1,2,2,0,1,0
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1013,1,1,1,0,1,0
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,San Luis Potosí,San Luis Potosí,No_Alcohol_Served,none,no_accessibility,3,1,1.1764705882352942,1.1176470588235294,0.9411764705882353,17,1.0,2.0,U1032,2,2,0,0,1,0
